location,timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,rainfall,pressure,aqi,day,month,hour,season,location_encoded,aqi_lag1,aqi_lag24,pm25_rolling7,target_24h,target_48h,target_72h,target_7d
Delhi,2024-04-11 13:00:00,153.04,268.98,37.12,23.59,0.53,38.2,31.9,56.8,9.9,0.0,1011.8,339,11,4,13,2,2,255.0,186.0,116.18714285714285,343.0,331.0,149.0,249.0
Mumbai,2024-04-11 14:00:00,102.53,181.26,35.26,22.03,2.62,38.68,31.4,32.1,10.0,0.0,1021.3,231,11,4,14,2,4,339.0,336.0,119.51857142857143,311.0,249.0,321.0,221.0
Pune,2024-04-11 15:00:00,55.74,80.15,51.07,20.31,1.17,28.67,26.7,45.0,9.2,0.0,1021.2,127,11,4,15,2,6,231.0,278.0,110.47285714285715,159.0,257.0,301.0,86.0
Indore,2024-04-11 16:00:00,189.98,307.33,45.43,26.51,1.77,44.95,33.1,93.3,5.5,15.0,1017.3,408,11,4,16,2,3,127.0,303.0,121.46571428571428,349.0,259.0,300.0,321.0
Bengaluru,2024-04-11 17:00:00,175.26,297.27,39.12,15.37,1.38,21.79,24.7,61.8,5.4,0.0,1004.3,382,11,4,17,2,5,408.0,287.0,128.07285714285715,319.0,106.0,252.0,361.0
Bengaluru,2024-04-11 18:00:00,68.31,116.32,54.85,15.97,1.0,68.31,29.0,55.2,10.0,0.0,1005.4,161,11,4,18,2,5,382.0,303.0,122.8,195.0,267.0,254.0,327.0
Delhi,2024-04-11 19:00:00,147.59,242.44,75.57,19.92,0.94,56.44,20.6,87.0,10.1,0.0,1004.1,331,11,4,19,2,2,161.0,168.0,127.49285714285715,273.0,199.0,294.0,169.0
Pune,2024-04-11 20:00:00,99.88,146.5,74.23,15.52,2.19,51.78,34.3,51.7,6.9,0.0,1013.1,223,11,4,20,2,6,331.0,341.0,119.89857142857144,318.0,223.0,267.0,235.0
Bengaluru,2024-04-11 21:00:00,130.54,224.39,17.24,23.56,1.88,18.53,29.0,56.5,6.1,15.0,1017.5,282,11,4,21,2,5,223.0,356.0,123.89999999999999,253.0,390.0,75.0,264.0
Indore,2024-04-11 22:00:00,131.77,222.43,57.23,15.01,2.37,40.88,40.9,73.9,11.2,15.0,1010.2,295,11,4,22,2,3,282.0,236.0,134.76142857142855,340.0,144.0,252.0,310.0
Mumbai,2024-04-11 23:00:00,110.62,158.68,45.15,21.58,1.43,54.93,43.7,51.6,6.3,0.0,1008.1,234,11,4,23,2,4,295.0,259.0,123.4242857142857,456.0,321.0,192.0,321.0
Mumbai,2024-04-12 00:00:00,88.65,140.56,50.48,19.3,1.54,46.3,32.3,46.1,9.9,0.0,1012.6,198,12,4,0,2,4,234.0,132.0,111.05142857142859,203.0,254.0,279.0,202.0
Bengaluru,2024-04-12 01:00:00,92.38,135.76,41.63,21.5,1.27,23.97,27.5,21.9,7.1,0.0,1007.3,198,12,4,1,2,5,198.0,323.0,114.49000000000001,150.0,237.0,500.0,267.0
Bhopal,2024-04-12 02:00:00,83.35,127.95,49.88,16.78,1.26,28.9,20.4,43.0,4.1,3.0,1013.6,185,12,4,2,2,1,198.0,318.0,105.31285714285714,281.0,329.0,289.0,312.0
Bhopal,2024-04-12 03:00:00,86.73,122.05,50.42,17.63,0.88,31.67,33.3,42.9,12.7,0.0,1010.5,187,12,4,3,2,1,185.0,252.0,103.4342857142857,317.0,286.0,223.0,391.0
Pune,2024-04-12 04:00:00,117.31,183.02,38.74,20.67,1.44,29.55,28.5,60.5,7.9,3.0,1008.1,252,12,4,4,2,6,187.0,354.0,101.54428571428572,250.0,307.0,355.0,310.0
Bhopal,2024-04-12 05:00:00,91.37,148.01,33.66,21.41,1.01,59.4,30.8,48.2,5.2,0.0,1012.7,200,12,4,5,2,1,252.0,241.0,95.77285714285715,371.0,346.0,299.0,318.0
Bengaluru,2024-04-12 06:00:00,147.28,242.7,40.82,19.97,1.62,11.11,39.1,92.5,3.0,0.0,1017.3,320,12,4,6,2,5,200.0,311.0,101.01,159.0,237.0,298.0,269.0
Bengaluru,2024-04-12 07:00:00,179.49,298.92,51.75,31.94,1.49,47.18,21.2,41.1,3.4,0.0,1002.9,392,12,4,7,2,5,320.0,179.0,113.98714285714287,320.0,215.0,307.0,367.0
Bengaluru,2024-04-12 08:00:00,96.8,167.9,57.58,13.06,1.54,19.91,20.5,80.4,6.3,0.0,1013.0,224,12,4,8,2,5,392.0,252.0,114.61857142857141,225.0,166.0,411.0,309.0
Indore,2024-04-12 09:00:00,129.58,192.57,61.65,19.55,2.24,24.54,25.3,61.5,13.7,0.0,999.4,280,12,4,9,2,3,224.0,254.0,121.22285714285715,419.0,196.0,167.0,198.0
Bhopal,2024-04-12 10:00:00,139.99,202.73,40.09,8.98,1.38,9.86,32.7,70.9,5.6,0.0,1010.5,292,12,4,10,2,1,280.0,285.0,128.83142857142857,413.0,500.0,294.0,377.0
Delhi,2024-04-12 11:00:00,138.88,241.74,52.54,22.6,1.78,30.31,30.9,69.9,12.1,0.0,1016.2,312,12,4,11,2,2,292.0,226.0,131.91285714285715,201.0,384.0,184.0,323.0
Pune,2024-04-12 12:00:00,123.04,179.96,63.4,12.19,2.43,59.15,20.7,22.5,7.1,15.0,1018.1,266,12,4,12,2,6,312.0,255.0,136.43714285714285,221.0,163.0,309.0,238.0
Indore,2024-04-12 13:00:00,149.71,267.96,66.65,18.05,2.05,41.71,32.3,57.8,3.7,3.0,1008.9,343,12,4,13,2,3,266.0,339.0,136.78428571428572,331.0,149.0,190.0,235.0
Pune,2024-04-12 14:00:00,139.29,241.95,47.06,17.4,1.98,21.22,18.6,53.8,6.0,15.0,1008.8,311,12,4,14,2,6,343.0,231.0,131.04142857142855,249.0,321.0,216.0,293.0
Pune,2024-04-12 15:00:00,70.49,112.81,44.47,21.97,1.25,52.24,21.1,39.9,3.4,0.0,1010.6,159,12,4,15,2,6,311.0,127.0,127.28285714285714,257.0,301.0,230.0,312.0
Indore,2024-04-12 16:00:00,154.77,277.43,51.06,16.13,1.51,55.24,26.2,65.4,4.8,0.0,1005.4,349,12,4,16,2,3,159.0,408.0,130.8814285714286,259.0,300.0,335.0,287.0
Bengaluru,2024-04-12 17:00:00,155.49,223.74,29.6,15.83,0.74,39.46,23.1,85.5,4.7,15.0,1013.0,319,12,4,17,2,5,349.0,382.0,133.0957142857143,106.0,252.0,327.0,286.0
Bengaluru,2024-04-12 18:00:00,89.47,136.1,44.9,30.05,1.65,66.49,33.2,15.2,1.4,0.0,1006.0,195,12,4,18,2,5,319.0,161.0,126.03714285714285,267.0,254.0,158.0,413.0
Indore,2024-04-12 19:00:00,121.52,201.15,59.91,21.99,1.54,49.5,29.0,49.4,12.3,0.0,1015.3,273,12,4,19,2,3,195.0,331.0,125.82000000000001,199.0,294.0,265.0,350.0
Bengaluru,2024-04-12 20:00:00,147.33,226.89,58.27,16.07,1.41,47.56,39.4,38.1,8.2,15.0,1007.7,318,12,4,20,2,5,273.0,223.0,125.48,223.0,267.0,212.0,270.0
Bhopal,2024-04-12 21:00:00,111.63,197.73,43.68,18.24,1.91,26.75,25.3,59.1,5.3,0.0,1010.1,253,12,4,21,2,1,318.0,282.0,121.52857142857144,390.0,75.0,162.0,339.0
Indore,2024-04-12 22:00:00,162.92,232.36,51.48,31.52,0.8,46.78,26.1,52.8,8.2,15.0,1015.0,340,12,4,22,2,3,253.0,295.0,134.73285714285714,144.0,252.0,244.0,173.0
Pune,2024-04-12 23:00:00,214.55,347.53,34.81,18.35,2.22,41.04,35.5,48.3,4.8,0.0,1015.8,456,12,4,23,2,6,340.0,234.0,143.27285714285713,321.0,192.0,228.0,287.0
Indore,2024-04-13 00:00:00,88.56,144.92,59.26,15.18,1.85,45.28,26.4,69.0,0.5,0.0,1015.5,203,13,4,0,2,3,456.0,198.0,133.71142857142857,254.0,279.0,459.0,426.0
Indore,2024-04-13 01:00:00,64.76,107.57,46.75,15.21,1.36,28.42,37.5,84.2,17.0,0.0,1013.6,150,13,4,1,2,3,203.0,198.0,130.18142857142857,237.0,500.0,314.0,238.0
Bengaluru,2024-04-13 02:00:00,132.15,198.53,43.58,16.16,1.33,39.79,30.8,98.0,8.1,3.0,1005.5,281,13,4,2,2,5,150.0,185.0,131.70000000000002,329.0,289.0,151.0,195.0
Indore,2024-04-13 03:00:00,148.86,230.12,42.21,15.84,1.64,26.56,10.5,46.2,5.6,0.0,1011.8,317,13,4,3,2,3,281.0,187.0,131.91857142857143,286.0,223.0,222.0,217.0
Delhi,2024-04-13 04:00:00,110.77,192.45,46.99,11.04,2.16,7.94,35.2,28.9,1.3,0.0,1011.0,250,13,4,4,2,2,317.0,252.0,131.7957142857143,307.0,355.0,332.0,178.0
Delhi,2024-04-13 05:00:00,178.13,263.27,40.83,12.13,1.45,51.98,33.4,66.9,2.7,0.0,1009.5,371,13,4,5,2,2,250.0,200.0,133.96857142857144,346.0,299.0,439.0,203.0
Bhopal,2024-04-13 06:00:00,66.46,115.02,58.53,14.19,1.47,16.97,33.7,83.8,12.8,0.0,1012.4,159,13,4,6,2,1,371.0,320.0,112.81285714285714,237.0,298.0,125.0,222.0
Indore,2024-04-13 07:00:00,147.72,240.05,41.68,24.14,1.41,39.5,13.6,71.0,12.3,0.0,1006.8,320,13,4,7,2,3,159.0,392.0,121.26428571428572,215.0,307.0,108.0,149.0
Indore,2024-04-13 08:00:00,95.77,163.27,73.49,17.33,2.29,42.66,22.4,83.7,9.9,3.0,1011.8,225,13,4,8,2,3,320.0,224.0,125.69428571428571,166.0,411.0,431.0,271.0
Pune,2024-04-13 09:00:00,188.78,318.17,71.44,18.55,1.22,42.57,22.9,54.4,3.9,0.0,1010.2,419,13,4,9,2,6,225.0,280.0,133.78428571428572,196.0,167.0,304.0,351.0
Bengaluru,2024-04-13 10:00:00,199.7,296.16,33.74,28.89,1.39,34.04,21.1,48.2,12.3,0.0,1009.3,413,13,4,10,2,5,419.0,292.0,141.04714285714286,500.0,294.0,188.0,185.0
Pune,2024-04-13 11:00:00,89.33,145.39,49.12,29.07,2.13,41.8,39.2,59.8,8.9,3.0,1005.3,201,13,4,11,2,6,413.0,312.0,137.9842857142857,384.0,184.0,308.0,389.0
Mumbai,2024-04-13 12:00:00,98.02,171.25,37.59,18.03,1.47,44.59,26.9,52.7,9.6,3.0,1005.1,221,13,4,12,2,4,201.0,266.0,126.53999999999999,163.0,309.0,53.0,312.0
Pune,2024-04-13 13:00:00,154.38,242.82,42.77,15.58,1.97,48.29,26.7,68.6,8.9,15.0,1020.1,331,13,4,13,2,6,221.0,343.0,139.1,149.0,190.0,272.0,336.0
Mumbai,2024-04-13 14:00:00,104.51,186.73,80.04,13.95,0.94,62.27,30.9,73.5,2.7,0.0,1012.7,249,13,4,14,2,4,331.0,311.0,132.92714285714285,321.0,216.0,273.0,220.0
Indore,2024-04-13 15:00:00,118.18,186.83,43.08,24.85,1.3,41.28,31.0,74.8,3.7,15.0,1022.9,257,13,4,15,2,3,249.0,159.0,136.12857142857143,301.0,230.0,345.0,336.0
Bhopal,2024-04-13 16:00:00,121.02,176.33,53.76,18.57,2.14,38.9,8.0,66.2,5.9,15.0,1023.2,259,13,4,16,2,1,257.0,349.0,126.44857142857141,300.0,335.0,174.0,155.0
Delhi,2024-04-13 17:00:00,43.21,67.23,56.66,17.29,1.06,25.31,22.5,61.9,9.6,0.0,1019.4,106,13,4,17,2,2,259.0,319.0,104.09285714285714,252.0,327.0,272.0,330.0
Indore,2024-04-13 18:00:00,119.45,212.7,31.99,14.3,1.32,44.1,17.1,70.7,3.1,15.0,1004.3,267,13,4,18,2,3,106.0,195.0,108.39571428571428,254.0,158.0,181.0,263.0
Indore,2024-04-13 19:00:00,92.41,141.19,34.32,14.61,1.53,47.34,29.8,26.6,6.9,0.0,1020.5,199,13,4,19,2,3,267.0,273.0,107.5942857142857,294.0,265.0,287.0,309.0
Bhopal,2024-04-13 20:00:00,100.28,175.2,28.7,22.24,0.91,35.31,25.0,61.4,6.9,0.0,1011.2,223,13,4,20,2,1,199.0,318.0,99.86571428571428,267.0,212.0,188.0,158.0
Bhopal,2024-04-13 21:00:00,177.75,311.5,33.82,10.79,1.19,45.62,27.1,58.8,10.0,0.0,1010.3,390,13,4,21,2,1,223.0,253.0,110.32857142857142,75.0,162.0,216.0,185.0
Mumbai,2024-04-13 22:00:00,69.74,107.4,5.0,26.96,1.46,33.9,12.5,61.4,9.7,15.0,1009.5,144,13,4,22,2,4,390.0,340.0,103.40857142857143,252.0,244.0,183.0,315.0
Indore,2024-04-13 23:00:00,152.53,218.62,56.71,16.26,1.42,47.39,24.8,56.6,4.3,15.0,1009.9,321,13,4,23,2,3,144.0,456.0,107.90999999999998,192.0,228.0,332.0,178.0
Indore,2024-04-14 00:00:00,108.84,183.92,80.87,18.95,2.04,50.78,34.8,64.9,12.1,0.0,1014.4,254,14,4,0,2,3,321.0,203.0,117.28571428571429,279.0,459.0,338.0,294.0
Bengaluru,2024-04-14 01:00:00,108.81,165.89,50.37,10.64,2.17,50.58,36.9,48.8,3.8,0.0,1025.8,237,14,4,1,2,5,254.0,150.0,115.76571428571428,500.0,314.0,247.0,145.0
Delhi,2024-04-14 02:00:00,151.61,259.74,25.34,19.91,0.97,39.65,32.0,76.1,11.0,0.0,1002.2,329,14,4,2,2,2,237.0,281.0,124.22285714285715,289.0,151.0,275.0,343.0
Bengaluru,2024-04-14 03:00:00,133.6,210.7,37.72,17.7,1.46,23.44,17.7,65.6,5.7,3.0,1023.7,286,14,4,3,2,5,329.0,317.0,128.98285714285717,223.0,222.0,152.0,171.0
Bengaluru,2024-04-14 04:00:00,142.82,227.68,40.66,19.65,1.74,29.43,35.8,60.4,8.0,15.0,1021.1,307,14,4,4,2,5,286.0,250.0,123.99285714285715,355.0,332.0,222.0,319.0
Delhi,2024-04-14 05:00:00,158.73,271.61,31.72,30.3,2.16,46.33,32.1,46.8,8.2,0.0,1010.9,346,14,4,5,2,2,307.0,371.0,136.7057142857143,299.0,439.0,260.0,327.0
Indore,2024-04-14 06:00:00,106.75,165.77,61.76,21.24,1.76,72.28,26.2,71.0,8.1,3.0,1009.0,237,14,4,6,2,3,346.0,159.0,130.1657142857143,298.0,125.0,497.0,206.0
Mumbai,2024-04-14 07:00:00,95.51,150.64,60.96,14.44,1.55,33.23,12.8,61.3,9.7,15.0,1003.9,215,14,4,7,2,4,237.0,320.0,128.26142857142858,307.0,108.0,174.0,333.0
Delhi,2024-04-14 08:00:00,76.59,118.76,29.51,15.02,1.73,44.38,33.7,45.9,8.8,0.0,1006.6,166,14,4,8,2,2,215.0,225.0,123.65857142857143,411.0,431.0,390.0,282.0
Bhopal,2024-04-14 09:00:00,86.98,134.56,59.6,24.17,1.74,30.22,22.9,57.1,10.0,15.0,1008.4,196,14,4,9,2,1,166.0,419.0,114.42571428571429,167.0,304.0,358.0,219.0
Indore,2024-04-14 10:00:00,237.96,383.21,72.43,29.09,0.94,24.36,29.4,68.1,9.0,0.0,1011.4,500,14,4,10,2,3,196.0,413.0,129.33428571428573,294.0,188.0,281.0,179.0
Delhi,2024-04-14 11:00:00,169.79,292.63,78.44,21.97,1.5,28.53,27.5,66.8,3.5,0.0,1011.8,384,14,4,11,2,2,500.0,201.0,133.18714285714285,184.0,308.0,412.0,108.0
Delhi,2024-04-14 12:00:00,65.96,101.88,93.84,24.82,2.13,8.85,37.8,65.8,8.4,0.0,1016.6,163,14,4,12,2,2,384.0,221.0,119.9342857142857,309.0,53.0,284.0,291.0
Pune,2024-04-14 13:00:00,67.1,108.01,33.57,24.27,1.3,56.95,26.1,59.5,5.7,15.0,1015.9,149,14,4,13,2,6,163.0,331.0,114.27,190.0,272.0,284.0,128.0
Delhi,2024-04-14 14:00:00,139.27,232.35,93.19,29.93,1.46,6.78,26.9,74.4,4.0,0.0,1013.4,321,14,4,14,2,2,149.0,249.0,120.52142857142857,216.0,273.0,263.0,266.0
Mumbai,2024-04-14 15:00:00,141.89,213.94,42.33,6.35,1.28,34.31,38.1,77.8,6.6,0.0,1011.7,301,14,4,15,2,4,321.0,257.0,129.85,230.0,345.0,372.0,245.0
Bengaluru,2024-04-14 16:00:00,141.96,214.5,38.52,24.67,0.24,21.51,22.4,69.8,8.1,15.0,1018.9,300,14,4,16,2,5,301.0,259.0,137.70428571428573,335.0,174.0,360.0,327.0
Bengaluru,2024-04-14 17:00:00,109.8,194.72,53.23,26.89,1.41,25.62,32.7,48.6,8.3,3.0,1017.0,252,14,4,17,2,5,300.0,106.0,119.39571428571428,327.0,272.0,215.0,232.0
Pune,2024-04-14 18:00:00,114.98,194.25,38.69,10.63,1.55,57.27,25.6,41.1,10.9,0.0,1014.7,254,14,4,18,2,6,252.0,267.0,111.5657142857143,158.0,181.0,144.0,227.0
Delhi,2024-04-14 19:00:00,133.12,217.09,54.38,13.8,1.14,40.81,20.0,49.3,11.7,0.0,1009.6,294,14,4,19,2,2,254.0,199.0,121.16,265.0,287.0,252.0,320.0
Delhi,2024-04-14 20:00:00,123.44,204.79,26.88,14.04,0.82,24.48,27.0,89.3,8.6,3.0,1018.6,267,14,4,20,2,2,294.0,223.0,129.20857142857145,212.0,188.0,189.0,295.0
Bengaluru,2024-04-14 21:00:00,31.23,44.09,44.18,14.9,0.96,29.75,31.8,62.5,9.2,15.0,1017.0,75,14,4,21,2,5,267.0,390.0,113.77428571428571,162.0,216.0,249.0,287.0
Mumbai,2024-04-14 22:00:00,110.81,182.53,68.57,16.63,1.78,27.28,36.5,92.0,7.8,0.0,1010.5,252,14,4,22,2,4,75.0,144.0,109.33428571428571,244.0,183.0,379.0,295.0
Indore,2024-04-14 23:00:00,85.94,137.84,47.09,21.7,2.39,37.39,37.3,56.1,10.0,0.0,1000.5,192,14,4,23,2,3,252.0,321.0,101.33142857142856,228.0,332.0,239.0,132.0
Bengaluru,2024-04-15 00:00:00,127.01,205.54,50.27,26.06,2.09,40.42,24.9,53.9,9.1,3.0,1012.6,279,15,4,0,2,5,192.0,254.0,103.78999999999999,459.0,338.0,270.0,326.0
Delhi,2024-04-15 01:00:00,239.41,369.59,55.6,27.57,0.73,64.54,20.1,56.8,7.3,0.0,1007.8,500,15,4,1,2,2,279.0,237.0,121.5657142857143,314.0,247.0,273.0,306.0
Mumbai,2024-04-15 02:00:00,134.7,192.97,66.73,14.14,1.83,11.17,24.8,56.5,14.4,0.0,1016.3,289,15,4,2,2,4,500.0,329.0,121.79142857142857,151.0,275.0,333.0,175.0
Mumbai,2024-04-15 03:00:00,107.46,158.75,21.52,14.09,1.07,37.51,18.7,45.6,5.8,3.0,1013.3,223,15,4,3,2,4,289.0,286.0,119.50857142857141,222.0,152.0,74.0,239.0
Pune,2024-04-15 04:00:00,156.87,279.28,57.35,29.21,1.11,33.58,25.5,39.6,12.2,0.0,1002.0,355,15,4,4,2,6,223.0,307.0,137.45714285714286,332.0,222.0,209.0,270.0
Delhi,2024-04-15 05:00:00,139.31,217.8,43.71,24.53,1.17,51.25,24.6,66.0,3.2,0.0,1013.8,299,15,4,5,2,2,355.0,346.0,141.52857142857144,439.0,260.0,296.0,243.0
Bhopal,2024-04-15 06:00:00,136.8,217.06,50.67,20.58,1.75,42.97,32.1,74.9,10.1,0.0,1022.3,298,15,4,6,2,1,299.0,237.0,148.7942857142857,125.0,497.0,364.0,288.0
Mumbai,2024-04-15 07:00:00,144.27,205.03,64.96,23.31,1.88,46.27,11.6,97.1,12.1,0.0,1011.1,307,15,4,7,2,4,298.0,215.0,151.26000000000002,108.0,174.0,233.0,361.0
Bengaluru,2024-04-15 08:00:00,202.26,286.21,28.89,19.79,1.35,42.83,21.9,51.1,1.4,0.0,1011.9,411,15,4,8,2,5,307.0,166.0,145.95285714285714,431.0,390.0,102.0,345.0
Bhopal,2024-04-15 09:00:00,74.76,126.12,31.8,23.67,1.36,24.95,21.9,52.4,7.9,3.0,1009.9,167,15,4,9,2,1,411.0,196.0,137.39000000000001,304.0,358.0,322.0,158.0
Pune,2024-04-15 10:00:00,138.95,224.43,17.03,17.65,1.63,54.96,35.3,45.7,9.8,0.0,1012.4,294,15,4,10,2,6,167.0,500.0,141.88857142857142,188.0,281.0,208.0,299.0
Indore,2024-04-15 11:00:00,82.94,133.0,39.21,21.88,1.68,49.18,19.2,76.0,8.3,0.0,1021.2,184,15,4,11,2,3,294.0,384.0,131.32714285714286,308.0,412.0,168.0,365.0
Bengaluru,2024-04-15 12:00:00,142.22,212.94,69.29,9.43,1.99,50.82,28.6,71.0,8.7,0.0,1018.3,309,15,4,12,2,5,184.0,163.0,131.74285714285716,53.0,284.0,206.0,290.0
Pune,2024-04-15 13:00:00,83.25,141.35,46.07,15.19,0.76,55.7,26.1,44.0,7.9,3.0,1008.5,190,15,4,13,2,6,309.0,149.0,124.09285714285714,272.0,284.0,249.0,339.0
Pune,2024-04-15 14:00:00,103.31,151.58,26.56,15.26,1.41,43.85,34.3,43.6,4.0,15.0,1011.6,216,15,4,14,2,6,190.0,321.0,118.24142857142859,273.0,263.0,221.0,420.0
Pune,2024-04-15 15:00:00,108.2,159.7,40.23,17.38,0.87,58.73,31.2,73.2,15.1,0.0,1012.0,230,15,4,15,2,6,216.0,301.0,104.80428571428571,345.0,372.0,86.0,361.0
Delhi,2024-04-15 16:00:00,159.03,251.95,24.19,13.51,1.37,43.29,27.8,64.1,5.9,0.0,1014.5,335,15,4,16,2,2,230.0,300.0,116.84285714285716,174.0,360.0,321.0,290.0
Bhopal,2024-04-15 17:00:00,156.74,237.38,30.0,16.27,1.29,34.93,23.1,70.1,8.9,0.0,1014.6,327,15,4,17,2,1,335.0,252.0,119.38428571428572,272.0,215.0,361.0,360.0
Pune,2024-04-15 18:00:00,70.17,105.19,54.22,9.4,1.38,37.91,14.0,43.9,5.4,0.0,1011.4,158,15,4,18,2,6,327.0,254.0,117.55999999999999,181.0,144.0,327.0,287.0
Pune,2024-04-15 19:00:00,122.2,202.61,29.22,23.84,1.0,37.67,28.7,28.0,0.5,0.0,1004.5,265,15,4,19,2,6,158.0,294.0,114.70000000000002,287.0,252.0,169.0,272.0
Pune,2024-04-15 20:00:00,91.62,152.12,65.8,19.42,0.66,30.73,30.7,44.0,4.5,15.0,1011.3,212,15,4,20,2,6,265.0,267.0,115.89571428571428,188.0,189.0,235.0,222.0
Bengaluru,2024-04-15 21:00:00,69.66,120.5,46.86,8.06,0.35,60.85,16.0,69.0,2.9,0.0,1009.8,162,15,4,21,2,5,212.0,75.0,111.08857142857143,216.0,249.0,264.0,398.0
Pune,2024-04-15 22:00:00,111.32,174.45,49.37,14.16,1.33,42.15,18.4,91.8,11.0,0.0,1006.6,244,15,4,22,2,6,162.0,252.0,111.53428571428572,183.0,379.0,310.0,191.0
Mumbai,2024-04-15 23:00:00,107.66,153.87,43.55,22.36,1.18,39.33,28.8,51.1,5.6,0.0,1016.7,228,15,4,23,2,4,244.0,192.0,104.1957142857143,332.0,239.0,321.0,400.0
Delhi,2024-04-16 00:00:00,217.07,327.66,60.37,16.2,1.06,43.44,29.4,94.4,5.9,0.0,1012.1,459,16,4,0,2,2,228.0,279.0,112.81428571428572,338.0,270.0,202.0,304.0
Bhopal,2024-04-16 01:00:00,137.32,246.07,60.53,15.12,2.06,79.72,20.1,71.3,4.1,0.0,1005.8,314,16,4,1,2,1,459.0,500.0,122.40714285714284,247.0,273.0,267.0,149.0
Mumbai,2024-04-16 02:00:00,64.9,106.33,53.36,19.48,0.97,22.16,23.0,35.7,7.8,0.0,1023.9,151,16,4,2,2,4,314.0,289.0,114.22142857142856,275.0,333.0,312.0,303.0
Pune,2024-04-16 03:00:00,97.41,164.03,57.04,22.41,2.11,26.17,14.1,61.4,5.2,3.0,1014.5,222,16,4,3,2,6,151.0,223.0,115.04857142857144,152.0,74.0,391.0,97.0
Delhi,2024-04-16 04:00:00,160.86,225.67,44.61,9.95,2.21,18.67,36.6,71.8,10.7,15.0,1016.8,332,16,4,4,2,2,222.0,355.0,128.07714285714286,222.0,209.0,310.0,324.0
Delhi,2024-04-16 05:00:00,203.54,327.14,56.68,23.85,0.42,34.74,17.9,19.2,8.5,0.0,1018.3,439,16,4,5,2,2,332.0,299.0,141.25142857142856,260.0,296.0,318.0,332.0
Bhopal,2024-04-16 06:00:00,56.56,80.03,42.59,14.4,1.45,41.44,30.8,68.3,5.7,0.0,1009.4,125,16,4,6,2,1,439.0,298.0,133.95142857142858,497.0,364.0,269.0,206.0
Bhopal,2024-04-16 07:00:00,44.8,72.93,48.04,19.87,1.2,31.49,26.8,76.8,10.2,0.0,1015.3,108,16,4,7,2,1,125.0,307.0,109.34142857142857,174.0,233.0,367.0,270.0
Bhopal,2024-04-16 08:00:00,194.84,344.53,43.61,19.75,0.1,30.44,36.0,64.4,7.5,0.0,1000.4,431,16,4,8,2,1,108.0,411.0,117.55857142857143,390.0,102.0,309.0,428.0
Bengaluru,2024-04-16 09:00:00,135.58,242.34,40.68,16.31,0.68,39.99,21.5,57.0,7.6,0.0,1017.8,304,16,4,9,2,5,431.0,167.0,127.6557142857143,358.0,322.0,198.0,216.0
Delhi,2024-04-16 10:00:00,85.27,137.81,36.97,12.83,1.79,30.97,27.4,55.2,2.8,0.0,1011.6,188,16,4,10,2,2,304.0,294.0,125.92142857142858,281.0,208.0,377.0,160.0
Pune,2024-04-16 11:00:00,141.39,223.85,55.48,18.0,2.41,42.34,15.1,54.3,7.3,3.0,1015.2,308,16,4,11,2,6,188.0,184.0,123.14,412.0,168.0,323.0,400.0
Indore,2024-04-16 12:00:00,15.0,26.67,68.97,31.38,1.85,53.6,13.4,39.2,8.5,0.0,1011.6,53,16,4,12,2,3,308.0,309.0,96.2057142857143,284.0,206.0,238.0,410.0
Mumbai,2024-04-16 13:00:00,120.14,200.56,66.74,10.47,1.56,47.48,31.2,47.0,11.8,0.0,1022.9,272,16,4,13,2,4,53.0,190.0,105.28857142857143,284.0,249.0,235.0,268.0
Bhopal,2024-04-16 14:00:00,133.11,189.81,27.89,31.85,1.39,50.33,14.5,51.3,5.1,0.0,1019.3,273,16,4,14,2,1,272.0,216.0,117.90428571428572,263.0,221.0,293.0,338.0
Delhi,2024-04-16 15:00:00,156.97,249.0,68.63,18.18,2.24,53.2,25.4,59.8,14.8,3.0,996.3,345,16,4,15,2,2,273.0,230.0,112.49428571428572,372.0,86.0,312.0,389.0
Pune,2024-04-16 16:00:00,79.44,118.86,42.91,20.25,2.47,41.96,34.1,49.1,9.3,15.0,1015.3,174,16,4,16,2,6,345.0,335.0,104.4742857142857,360.0,321.0,287.0,202.0
Mumbai,2024-04-16 17:00:00,123.43,195.99,57.61,12.39,1.11,35.78,32.2,44.1,2.6,0.0,1010.3,272,16,4,17,2,4,174.0,327.0,109.92571428571429,215.0,361.0,286.0,228.0
Indore,2024-04-16 18:00:00,82.98,131.29,33.5,14.6,0.4,27.19,22.3,70.2,4.8,15.0,1015.6,181,16,4,18,2,3,272.0,158.0,101.58142857142857,144.0,327.0,413.0,378.0
Mumbai,2024-04-16 19:00:00,130.22,212.62,50.27,16.48,0.35,32.52,15.9,63.9,12.0,0.0,1015.5,287,16,4,19,2,4,181.0,265.0,118.04142857142857,252.0,169.0,350.0,398.0
Indore,2024-04-16 20:00:00,84.19,129.87,53.02,12.68,2.06,30.67,30.6,49.4,11.5,0.0,1007.5,188,16,4,20,2,3,287.0,212.0,112.9057142857143,189.0,235.0,270.0,304.0
Pune,2024-04-16 21:00:00,103.68,151.96,24.25,18.54,1.38,48.24,36.4,66.1,7.6,0.0,1011.3,216,16,4,21,2,6,188.0,162.0,108.70142857142858,249.0,264.0,339.0,192.0
